ID,BRF,Name,Device,Test Data,Steps,Expected
QC-245,BRF-17928,Realizar baja del canal CBS MIAMI · Costa Rica · Windows/XBOX,Windows/XBOX,"País: Costa Rica
Canal: CBS MIAMI
Frecuencia: 526
Dispositivo: Windows/XBOX
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CBS MIAMI"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 526.","1. CBS MIAMI (526) no se muestra en la grilla de programación.
2. CBS MIAMI (526) no se muestra en el mosaico de canales.
3. CBS MIAMI no aparece como resultado de búsqueda.
4. CBS MIAMI (526) no se muestra en el carrusel de canales de TV en vivo.
5. CBS MIAMI (526) no se muestra en ningún carrusel de categoría.
6. La frecuencia 526 correspondiente a CBS MIAMI no está presente en Claro video."
QC-246,BRF-17928,Realizar baja del canal CBS MIAMI · Costa Rica · tvOS,tvOS,"País: Costa Rica
Canal: CBS MIAMI
Frecuencia: 526
Dispositivo: tvOS
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CBS MIAMI"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 526.","1. CBS MIAMI (526) no se muestra en la grilla de programación.
2. CBS MIAMI (526) no se muestra en el mosaico de canales.
3. CBS MIAMI no aparece como resultado de búsqueda.
4. CBS MIAMI (526) no se muestra en el carrusel de canales de TV en vivo.
5. CBS MIAMI (526) no se muestra en ningún carrusel de categoría.
6. La frecuencia 526 correspondiente a CBS MIAMI no está presente en Claro video."
QC-247,BRF-17928,Realizar baja del canal CBS MIAMI · Costa Rica · iOS,iOS,"País: Costa Rica
Canal: CBS MIAMI
Frecuencia: 526
Dispositivo: iOS
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CBS MIAMI"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 526.","1. CBS MIAMI (526) no se muestra en la grilla de programación.
2. CBS MIAMI (526) no se muestra en el mosaico de canales.
3. CBS MIAMI no aparece como resultado de búsqueda.
4. CBS MIAMI (526) no se muestra en el carrusel de canales de TV en vivo.
5. CBS MIAMI (526) no se muestra en ningún carrusel de categoría.
6. La frecuencia 526 correspondiente a CBS MIAMI no está presente en Claro video."
QC-248,BRF-17928,Realizar baja del canal CBS MIAMI · Costa Rica · Roku,Roku,"País: Costa Rica
Canal: CBS MIAMI
Frecuencia: 526
Dispositivo: Roku
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CBS MIAMI"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 526.","1. CBS MIAMI (526) no se muestra en la grilla de programación.
2. CBS MIAMI (526) no se muestra en el mosaico de canales.
3. CBS MIAMI no aparece como resultado de búsqueda.
4. CBS MIAMI (526) no se muestra en el carrusel de canales de TV en vivo.
5. CBS MIAMI (526) no se muestra en ningún carrusel de categoría.
6. La frecuencia 526 correspondiente a CBS MIAMI no está presente en Claro video."
QC-249,BRF-17928,Realizar baja del canal CBS MIAMI · Costa Rica · AAF,AAF,"País: Costa Rica
Canal: CBS MIAMI
Frecuencia: 526
Dispositivo: AAF
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CBS MIAMI"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 526.","1. CBS MIAMI (526) no se muestra en la grilla de programación.
2. CBS MIAMI (526) no se muestra en el mosaico de canales.
3. CBS MIAMI no aparece como resultado de búsqueda.
4. CBS MIAMI (526) no se muestra en el carrusel de canales de TV en vivo.
5. CBS MIAMI (526) no se muestra en ningún carrusel de categoría.
6. La frecuencia 526 correspondiente a CBS MIAMI no está presente en Claro video."
QC-250,BRF-17928,Realizar baja del canal CBS MIAMI · Costa Rica · WEB,WEB,"País: Costa Rica
Canal: CBS MIAMI
Frecuencia: 526
Dispositivo: WEB
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CBS MIAMI"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 526.","1. CBS MIAMI (526) no se muestra en la grilla de programación.
2. CBS MIAMI (526) no se muestra en el mosaico de canales.
3. CBS MIAMI no aparece como resultado de búsqueda.
4. CBS MIAMI (526) no se muestra en el carrusel de canales de TV en vivo.
5. CBS MIAMI (526) no se muestra en ningún carrusel de categoría.
6. La frecuencia 526 correspondiente a CBS MIAMI no está presente en Claro video."
QC-251,BRF-17928,Realizar baja del canal ESTRELLA TV HD · El Salvador · Android TV STV,Android TV STV,"País: El Salvador
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: Android TV STV
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-252,BRF-17928,Realizar baja del canal ESTRELLA TV HD · El Salvador · Fire TV,Fire TV,"País: El Salvador
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: Fire TV
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-253,BRF-17928,Realizar baja del canal ESTRELLA TV HD · El Salvador · Consolas,Consolas,"País: El Salvador
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: Consolas
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-254,BRF-17928,Realizar baja del canal ESTRELLA TV HD · El Salvador · Android,Android,"País: El Salvador
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: Android
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-255,BRF-17928,Realizar baja del canal ESTRELLA TV HD · El Salvador · Windows/XBOX,Windows/XBOX,"País: El Salvador
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: Windows/XBOX
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-256,BRF-17928,Realizar baja del canal ESTRELLA TV HD · El Salvador · tvOS,tvOS,"País: El Salvador
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: tvOS
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-257,BRF-17928,Realizar baja del canal ESTRELLA TV HD · El Salvador · iOS,iOS,"País: El Salvador
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: iOS
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-258,BRF-17928,Realizar baja del canal ESTRELLA TV HD · El Salvador · Roku,Roku,"País: El Salvador
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: Roku
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-259,BRF-17928,Realizar baja del canal ESTRELLA TV HD · El Salvador · AAF,AAF,"País: El Salvador
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: AAF
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-260,BRF-17928,Realizar baja del canal ESTRELLA TV HD · El Salvador · WEB,WEB,"País: El Salvador
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: WEB
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-261,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Guatemala · Android TV STV,Android TV STV,"País: Guatemala
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: Android TV STV
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-262,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Guatemala · Fire TV,Fire TV,"País: Guatemala
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: Fire TV
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-263,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Guatemala · Consolas,Consolas,"País: Guatemala
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: Consolas
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-264,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Guatemala · Android,Android,"País: Guatemala
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: Android
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-265,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Guatemala · Windows/XBOX,Windows/XBOX,"País: Guatemala
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: Windows/XBOX
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-266,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Guatemala · tvOS,tvOS,"País: Guatemala
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: tvOS
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-267,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Guatemala · iOS,iOS,"País: Guatemala
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: iOS
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-268,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Guatemala · Roku,Roku,"País: Guatemala
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: Roku
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-269,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Guatemala · AAF,AAF,"País: Guatemala
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: AAF
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-270,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Guatemala · WEB,WEB,"País: Guatemala
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: WEB
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-271,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Honduras · Android TV STV,Android TV STV,"País: Honduras
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: Android TV STV
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-272,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Honduras · Fire TV,Fire TV,"País: Honduras
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: Fire TV
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-273,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Honduras · Consolas,Consolas,"País: Honduras
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: Consolas
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-274,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Honduras · Android,Android,"País: Honduras
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: Android
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-275,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Honduras · Windows/XBOX,Windows/XBOX,"País: Honduras
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: Windows/XBOX
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-276,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Honduras · tvOS,tvOS,"País: Honduras
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: tvOS
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
